CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9
0.110,60.189,88.537,64.864,28.193,67.039,71.556,71.356,66.796
0.135,59.926,89.001,65.118,27.828,66.652,71.935,71.861,65.619
0.072,60.713,88.683,65.321,27.886,67.488,71.804,70.932,66.255
0.161,60.422,88.147,65.486,27.220,67.159,71.090,70.690,66.671
0.112,60.143,88.771,65.035,27.670,67.109,72.098,71.560,65.759
0.074,60.301,88.876,65.084,27.931,67.146,71.470,72.056,66.356
0.179,60.605,88.422,65.047,27.522,67.237,72.308,71.520,66.601
0.171,60.074,89.406,65.238,27.926,66.943,71.931,71.591,66.897
0.159,60.077,89.305,65.203,27.515,67.397,71.893,71.498,66.222
0.164,60.544,88.727,65.553,27.788,66.967,71.523,71.609,66.016
0.148,61.153,88.996,65.237,28.237,66.955,71.388,71.220,66.327
0.152,60.752,88.585,65.897,27.366,67.610,72.072,71.041,65.688
0.175,60.424,88.972,64.337,27.576,67.829,71.762,71.266,66.318
0.132,60.389,88.622,64.973,27.813,67.579,72.311,71.528,66.251
0.085,60.156,89.293,65.761,27.405,67.099,71.437,71.857,65.687
0.145,60.603,88.664,64.290,27.848,67.486,71.779,71.605,65.561
0.114,60.477,89.700,64.947,27.973,67.310,71.668,71.693,66.073
0.150,60.373,88.970,65.071,28.170,67.674,71.548,71.340,66.456
0.062,60.888,88.879,66.130,27.829,66.712,71.899,72.244,66.370
0.158,60.427,87.918,64.844,27.721,66.700,72.173,71.316,66.039
0.159,60.389,88.416,64.894,27.930,67.292,71.501,72.032,66.171
0.108,60.598,89.447,65.004,28.004,67.513,72.214,71.782,66.107
0.056,60.184,88.904,64.667,27.952,67.402,71.956,71.387,66.331
0.153,60.557,89.419,64.926,28.122,67.853,72.036,71.442,65.989
0.098,60.298,89.018,64.374,27.644,68.155,71.628,71.074,66.458
0.207,60.403,88.390,65.369,27.823,67.483,71.729,71.901,66.443
0.156,60.315,89.328,64.857,27.630,67.451,71.836,71.578,66.337
0.099,59.967,88.625,64.541,27.698,67.514,71.050,71.036,66.726
0.080,60.333,88.425,64.925,27.827,67.511,71.395,70.929,65.746
0.127,59.969,88.312,65.686,27.520,67.766,72.388,71.139,65.942
0.145,60.315,88.002,65.643,28.035,67.228,71.540,71.344,66.162
0.132,60.619,89.070,64.927,27.888,67.200,71.503,71.399,66.821
0.090,60.069,88.470,65.418,27.808,67.860,71.590,71.117,66.286
0.136,60.497,89.199,64.435,27.576,67.481,71.837,71.922,66.510
0.152,59.836,88.594,64.772,27.947,67.930,71.521,71.362,66.583
0.111,60.657,88.251,65.418,27.530,67.369,72.233,71.504,65.953
0.126,60.398,88.967,65.356,27.798,67.879,71.726,70.931,65.746
0.096,60.828,89.383,65.012,27.385,66.990,71.978,71.440,65.782
0.076,60.473,88.966,64.572,27.773,67.097,72.402,71.389,65.840
0.137,60.657,88.282,65.032,27.900,68.417,72.126,71.082,67.076
0.104,59.951,89.146,64.858,27.695,67.517,71.887,70.997,66.526
0.140,60.591,88.955,65.012,27.728,67.297,71.217,71.430,66.579
0.103,59.953,89.135,65.407,27.807,67.778,71.358,70.847,65.865
0.175,59.960,88.132,64.413,27.867,66.860,72.102,71.680,66.466
0.112,60.642,89.106,64.793,28.229,67.283,71.720,71.268,66.699
0.142,60.776,89.010,65.467,28.287,67.735,71.600,71.578,66.719
0.069,60.757,87.801,65.408,27.717,67.182,71.321,71.805,65.530
0.165,60.518,89.451,64.811,27.820,67.868,71.816,71.211,66.627
0.074,60.488,89.023,65.125,27.803,67.858,71.723,70.997,65.807
0.228,60.496,88.904,64.887,27.587,67.817,71.340,71.945,66.045
0.203,60.720,88.627,65.249,28.135,67.775,71.956,71.231,65.894
0.149,60.074,89.012,65.449,28.187,67.318,72.059,71.845,66.869
0.039,60.142,88.889,65.295,27.507,67.789,71.722,71.066,66.362
0.071,60.520,88.651,64.779,28.023,67.344,71.701,70.958,66.558
0.100,60.608,88.930,65.049,28.091,67.568,71.666,71.525,66.707
0.142,60.304,88.707,65.065,28.091,67.857,71.362,72.168,65.947
0.112,60.227,88.814,65.106,27.850,67.639,70.658,71.645,66.659
0.173,60.724,87.777,65.583,28.070,67.567,71.384,70.954,66.535
0.182,60.119,88.512,64.862,28.154,67.099,71.522,71.715,66.370
0.156,59.793,89.572,65.219,27.705,67.177,71.581,71.429,66.262
0.144,60.253,88.855,64.903,27.909,66.724,71.018,70.867,66.520
0.249,60.622,88.567,65.243,27.673,67.184,71.661,71.119,66.566
0.071,60.727,87.806,64.863,27.855,68.069,72.004,71.335,66.145
0.120,60.671,88.033,65.388,27.614,67.708,71.972,71.298,66.283
0.177,60.488,88.143,65.035,27.652,67.024,72.468,72.007,66.549
0.090,60.160,88.177,65.303,27.727,67.681,71.301,70.837,66.883
0.189,60.824,88.229,64.992,27.253,67.413,70.972,71.782,66.331
0.142,60.830,88.284,64.776,27.528,68.037,71.288,71.727,65.419
0.229,60.265,88.662,65.552,27.546,67.874,72.197,71.088,66.093
0.087,60.628,89.377,65.757,27.588,68.010,71.677,70.861,66.608
0.133,60.477,89.161,64.962,27.979,67.330,72.117,71.573,66.452
0.166,60.714,88.734,64.548,27.829,67.388,71.535,71.243,66.302
0.074,61.074,88.216,65.399,28.287,67.856,71.522,71.343,66.169
0.154,60.302,88.530,65.471,27.717,67.219,71.706,71.320,66.185
0.103,60.102,87.892,65.022,27.879,68.322,71.358,71.392,65.851
0.165,60.191,89.202,65.041,27.786,67.378,72.207,71.091,65.901
0.052,60.855,88.501,64.622,27.814,67.432,72.052,71.120,66.083
0.153,60.956,89.012,64.831,27.950,67.005,72.060,71.092,66.559
0.109,59.755,89.446,65.624,27.969,67.797,72.138,71.069,65.780
0.108,60.630,88.194,65.064,28.336,67.194,71.652,71.384,66.196
0.180,60.576,88.641,64.939,28.128,67.402,72.053,71.260,66.640
0.139,61.342,88.453,64.656,27.703,68.008,71.911,71.634,66.481
0.084,60.474,88.530,64.709,27.592,67.390,71.888,71.064,65.923
0.115,59.785,88.598,64.989,27.547,67.507,72.117,71.005,65.996
0.054,60.609,88.467,65.174,28.173,67.354,71.845,71.070,66.453
0.158,60.440,88.612,64.746,27.567,67.814,71.149,71.627,65.746
0.097,60.351,89.168,64.922,27.789,67.979,72.706,71.269,65.921
0.125,60.441,88.304,65.046,27.886,67.347,72.150,72.021,66.992
0.120,60.261,88.828,65.346,27.593,67.161,71.581,71.253,66.269
0.032,59.939,88.494,64.801,27.810,66.663,71.633,71.008,66.603
0.156,60.290,88.831,64.920,28.216,67.360,71.434,71.745,66.641
0.130,60.351,88.280,65.323,28.116,67.865,71.816,72.267,66.494
0.127,60.203,88.639,65.567,27.846,67.456,71.772,71.395,66.557
0.085,60.654,88.561,65.224,27.858,67.257,71.998,71.263,66.209
0.115,60.546,88.970,65.460,27.833,67.612,71.192,70.970,65.712
0.124,60.727,87.970,65.448,28.130,67.829,71.288,71.936,66.352
0.129,59.626,88.852,64.774,27.858,67.019,71.414,71.747,66.169
0.146,60.735,88.746,65.068,28.045,67.439,71.415,71.720,65.652
0.214,60.663,88.503,65.211,28.201,67.794,71.512,71.746,66.397
0.114,59.886,87.775,65.352,27.859,67.314,71.863,71.125,66.146
0.139,60.854,88.163,65.020,27.812,67.245,71.671,71.860,66.358
0.166,60.509,87.357,65.080,28.093,68.174,71.651,72.106,66.459
0.091,60.855,88.367,64.671,27.482,66.868,71.473,71.509,65.973
0.116,60.826,88.681,64.424,27.580,67.681,72.193,71.488,65.927
0.092,60.655,88.818,65.667,28.228,67.706,71.316,71.574,66.131
0.222,60.735,88.828,64.530,27.742,67.669,71.971,71.271,65.385
0.121,60.311,89.158,65.309,27.674,67.510,71.335,71.197,66.540
0.064,60.125,88.788,65.583,27.726,67.516,71.516,71.199,66.188
0.086,60.248,88.540,65.502,27.768,67.999,71.858,71.220,66.780
0.167,60.288,89.243,65.492,27.548,68.107,71.392,71.264,67.032
0.103,59.978,89.645,64.833,27.812,67.751,71.802,71.203,65.686
0.108,61.057,88.687,65.179,27.906,67.982,72.275,71.555,66.360
0.093,60.080,89.030,64.568,28.200,67.345,71.926,71.094,66.544
0.062,60.161,88.579,65.182,27.904,67.394,71.486,71.589,66.266
0.101,59.876,87.961,66.091,28.299,67.177,71.923,71.409,66.256
0.122,60.523,89.564,64.924,27.806,67.811,71.878,71.682,66.132
0.064,60.751,88.465,65.118,28.153,67.594,72.219,71.938,66.406
0.105,60.244,88.870,64.983,27.813,67.826,71.413,71.557,66.553
0.085,60.465,88.377,64.960,27.758,67.199,71.589,71.531,66.610
0.228,60.836,88.466,64.887,28.044,67.450,72.473,71.396,66.573
0.171,60.634,88.981,65.068,27.754,66.843,71.656,71.878,66.411
0.093,60.596,88.577,64.488,27.763,67.357,71.367,71.021,66.079
0.210,59.746,88.810,65.302,27.838,67.492,71.587,71.092,65.893
0.075,59.682,88.760,65.462,27.544,67.652,71.611,71.806,66.809
0.072,60.282,88.637,65.284,27.322,66.523,71.481,71.692,66.045
0.131,60.937,88.693,64.960,27.678,67.558,71.983,72.234,65.698
0.110,60.481,88.724,64.464,28.068,67.106,71.504,71.321,66.476
0.135,60.769,88.637,65.207,27.765,67.967,72.299,71.512,66.087
0.165,60.577,88.689,64.838,27.673,67.515,71.591,72.556,66.050
0.166,60.207,88.952,64.882,28.129,66.335,72.048,71.899,66.587
0.167,60.691,89.383,65.170,28.292,67.357,72.183,71.606,66.118
0.078,60.880,88.586,64.060,28.195,67.628,72.217,71.483,65.701
0.150,60.431,88.222,65.283,27.889,67.927,71.279,71.680,65.410
0.099,59.941,88.564,65.292,27.762,68.273,71.729,70.926,66.660
0.102,60.427,88.582,65.637,27.826,67.814,71.374,71.494,66.413
0.104,60.659,88.419,65.158,28.021,67.334,71.869,71.435,65.755
0.194,60.163,88.704,65.446,27.537,67.190,72.093,71.670,65.904
0.131,59.641,88.308,65.211,27.840,67.041,72.031,72.005,66.327
0.179,60.136,88.902,65.114,28.003,67.538,72.369,71.757,66.785
0.090,60.547,88.758,64.576,27.892,67.771,71.622,71.404,66.093
0.153,60.806,88.792,65.268,27.680,67.620,72.256,71.445,66.428
0.141,60.109,88.443,65.378,27.699,67.643,71.360,71.750,66.692
0.012,60.341,88.212,64.946,27.487,67.827,71.696,71.282,66.438
0.099,60.498,88.274,64.944,27.780,67.454,71.046,71.562,66.631
0.141,60.475,88.979,64.876,27.625,67.988,71.710,70.836,66.673
